date,tier1_organizer,tier1_type,tier1_location,tier1_registration,tier2_organizer,tier2_type,tier2_calendar_type,tier2_location,match_found,similarity_score,normalized_tier1,normalized_tier2,notes
2025-10-08 00:00:00,Vereniging De Drentsche Patrijshond,veldwedstrijd,Westernieland,Inschrijven,Nederlandse Fauve de Bretagne Club [email protected],Veldwedstrijd,Veldwedstrijd,Omgeving Weert Aanvang: 9:00,YES,0.640,vereniging de drentsche patrijshond,nederlandse fauve de bretagne club email protected,Potential match
2025-10-08 00:00:00,Continentale Staande honden Vereeniging,veldwedstrijd,St. AnnalandAanvang: 8.30,Inschrijven,Vereniging De Drentsche Patrijshond [email protected],Veldwedstrijd,Veldwedstrijd,Westernieland,YES,0.765,continentale staande honden vereeniging,vereniging de drentsche patrijshond email protected,Potential match
2025-10-08 00:00:00,Continentale Staande honden Vereeniging,veldwedstrijd,St. AnnalandAanvang: 8.30,Inschrijven,Continentale Staande honden Vereeniging [email protected],Veldwedstrijd,Veldwedstrijd,St. Annaland Aanvang: 8.30,YES,0.709,continentale staande honden vereeniging,continentale staande honden vereeniging email protected,Potential match
2025-10-08 00:00:00,Continentale Staande honden Vereeniging,veldwedstrijd,St. AnnalandAanvang: 8.30,Inschrijven,Nederlandse Fauve de Bretagne Club [email protected],Veldwedstrijd,Veldwedstrijd,Omgeving Weert Aanvang: 9:00,YES,0.760,continentale staande honden vereeniging,nederlandse fauve de bretagne club email protected,Potential match
2025-10-08 00:00:00,Nederlandse Fauve de Bretagne Club,veldwedstrijd,Omgeving WeertAanvang: 9:00,Inschrijven,Vereniging De Drentsche Patrijshond [email protected],Veldwedstrijd,Veldwedstrijd,Westernieland,YES,0.569,nederlandse fauve de bretagne club,vereniging de drentsche patrijshond email protected,Potential match
2025-10-08 00:00:00,Nederlandse Fauve de Bretagne Club,veldwedstrijd,Omgeving WeertAanvang: 9:00,Inschrijven,Continentale Staande honden Vereeniging [email protected],Veldwedstrijd,Veldwedstrijd,St. Annaland Aanvang: 8.30,YES,0.527,nederlandse fauve de bretagne club,continentale staande honden vereeniging email protected,Potential match
2025-10-08 00:00:00,Nederlandse Fauve de Bretagne Club,veldwedstrijd,Omgeving WeertAanvang: 9:00,Inschrijven,Nederlandse Fauve de Bretagne Club [email protected],Veldwedstrijd,Veldwedstrijd,Omgeving Weert Aanvang: 9:00,YES,0.680,nederlandse fauve de bretagne club,nederlandse fauve de bretagne club email protected,Potential match
2025-10-10 00:00:00,Nederlandse Grote Munsterlander Verenigingi.s.m: Nederlandse Vereniging Duitse Staande Korthaar,MAP,Rha/SteenderenEmmerweg 127221LA SteenderenAanvang: 07:00,vanaf 1-08-2025 19:00,Nederlandse Grote Munsterlander Vereniging i.s.m: Nederlandse Vereniging Duitse Staande Korthaar [email protected],MAP,Jachthondenproef,Rha/Steenderen Emmerweg 12 7221LA Steenderen Aanvang: 07:00,YES,0.844,nederlandse grote munsterlander verenigingism nederlandse vereniging duitse staande korthaar,nederlandse grote munsterlander vereniging ism nederlandse vereniging duitse staande korthaar email protected,Potential match
2025-10-11 00:00:00,Nederlandse Vereniging Langhaar,veldwedstrijd,De Heen,Inschrijven,Nederlandse Vereniging Langhaar [email protected],Veldwedstrijd,Veldwedstrijd,De Heen,YES,0.660,nederlandse vereniging langhaar,nederlandse vereniging langhaar email protected,Potential match
2025-10-11 00:00:00,Nederlandse Vereniging Langhaar,veldwedstrijd,De Heen,Inschrijven,Vereniging Vrienden Duits Draadhaar [email protected],Veldwedstrijd,Veldwedstrijd,Ooltgensplaat,YES,0.608,nederlandse vereniging langhaar,vereniging vrienden duits draadhaar email protected,Potential match
2025-10-11 00:00:00,Nederlandse Vereniging Langhaar,veldwedstrijd,De Heen,Inschrijven,Nederlandse Vereniging Langhaar [email protected],Veldwedstrijd,Veldwedstrijd,Tholen Aanvang: 09.00,YES,0.660,nederlandse vereniging langhaar,nederlandse vereniging langhaar email protected,Potential match
2025-10-11 00:00:00,Nederlandse Vereniging Langhaar,veldwedstrijd,De Heen,Inschrijven,Nederlandse Teckel Club [email protected],Veldwedstrijd,Veldwedstrijd,Giesbeek Giesbeek Aanvang: 8:00,YES,0.667,nederlandse vereniging langhaar,nederlandse teckel club email protected,Potential match
2025-10-11 00:00:00,Nederlandse Vereniging Langhaar,veldwedstrijd,De Heen,Inschrijven,Labrador Kring Nederland [email protected],MAP,Jachthondenproef,Biddinghuizen Biddinghuizen Aanvang: 07:30,YES,0.700,nederlandse vereniging langhaar,labrador kring nederland email protected,Potential match
2025-10-11 00:00:00,Nederlandse Vereniging Langhaar,veldwedstrijd,De Heen,Inschrijven,"KNJV Provincie Noord-Holland Stichting Jachthonden Noord-Holland, afd. Haarlemmermeer [email protected]",MAP,Jachthondenproef,Nieuw Vennep Hoofdweg 1041 2152LJ Nieuw Vennep Aanvang: 08.15,NO,0.320,nederlandse vereniging langhaar,knjv provincie noordholland stichting jachthonden noordholland afd haarlemmermeer email protected,Potential match
2025-10-11 00:00:00,Nederlandse Vereniging Langhaar,veldwedstrijd,De Heen,Inschrijven,Stichting Jachthondentraining Fryslân [email protected],MAP,Jachthondenproef,Terbant Schoolweg Terbant Aanvang: 7:00,YES,0.566,nederlandse vereniging langhaar,stichting jachthondentraining fryslân email protected,Potential match
2025-10-11 00:00:00,Nederlandse Vereniging Langhaar,veldwedstrijd,De Heen,Inschrijven,Nederlandse Vereniging van Hongaarse Staande Honden 'Vizsla' [email protected],SJP,Jachthondenproef,De Heerlijkheid van Wolphaartsdijk Muidenweg 10 4471NM Wolphaartsdijk Aanvang: 8:30,NO,0.419,nederlandse vereniging langhaar,nederlandse vereniging van hongaarse staande honden vizsla email protected,Potential match
2025-10-11 00:00:00,Vereniging Vrienden Duits Draadhaar,veldwedstrijd,Ooltgensplaat,Inschrijven,Nederlandse Vereniging Langhaar [email protected],Veldwedstrijd,Veldwedstrijd,De Heen,YES,0.723,vereniging vrienden duits draadhaar,nederlandse vereniging langhaar email protected,Potential match
2025-10-11 00:00:00,Vereniging Vrienden Duits Draadhaar,veldwedstrijd,Ooltgensplaat,Inschrijven,Vereniging Vrienden Duits Draadhaar [email protected],Veldwedstrijd,Veldwedstrijd,Ooltgensplaat,YES,0.686,vereniging vrienden duits draadhaar,vereniging vrienden duits draadhaar email protected,Potential match
2025-10-11 00:00:00,Vereniging Vrienden Duits Draadhaar,veldwedstrijd,Ooltgensplaat,Inschrijven,Nederlandse Vereniging Langhaar [email protected],Veldwedstrijd,Veldwedstrijd,Tholen Aanvang: 09.00,YES,0.723,vereniging vrienden duits draadhaar,nederlandse vereniging langhaar email protected,Potential match
2025-10-11 00:00:00,Vereniging Vrienden Duits Draadhaar,veldwedstrijd,Ooltgensplaat,Inschrijven,Nederlandse Teckel Club [email protected],Veldwedstrijd,Veldwedstrijd,Giesbeek Giesbeek Aanvang: 8:00,YES,0.769,vereniging vrienden duits draadhaar,nederlandse teckel club email protected,Potential match
2025-10-11 00:00:00,Vereniging Vrienden Duits Draadhaar,veldwedstrijd,Ooltgensplaat,Inschrijven,Labrador Kring Nederland [email protected],MAP,Jachthondenproef,Biddinghuizen Biddinghuizen Aanvang: 07:30,YES,0.750,vereniging vrienden duits draadhaar,labrador kring nederland email protected,Potential match
2025-10-11 00:00:00,Vereniging Vrienden Duits Draadhaar,veldwedstrijd,Ooltgensplaat,Inschrijven,"KNJV Provincie Noord-Holland Stichting Jachthonden Noord-Holland, afd. Haarlemmermeer [email protected]",MAP,Jachthondenproef,Nieuw Vennep Hoofdweg 1041 2152LJ Nieuw Vennep Aanvang: 08.15,NO,0.351,vereniging vrienden duits draadhaar,knjv provincie noordholland stichting jachthonden noordholland afd haarlemmermeer email protected,Potential match
2025-10-11 00:00:00,Vereniging Vrienden Duits Draadhaar,veldwedstrijd,Ooltgensplaat,Inschrijven,Stichting Jachthondentraining Fryslân [email protected],MAP,Jachthondenproef,Terbant Schoolweg Terbant Aanvang: 7:00,YES,0.604,vereniging vrienden duits draadhaar,stichting jachthondentraining fryslân email protected,Potential match
2025-10-11 00:00:00,Vereniging Vrienden Duits Draadhaar,veldwedstrijd,Ooltgensplaat,Inschrijven,Nederlandse Vereniging van Hongaarse Staande Honden 'Vizsla' [email protected],SJP,Jachthondenproef,De Heerlijkheid van Wolphaartsdijk Muidenweg 10 4471NM Wolphaartsdijk Aanvang: 8:30,NO,0.459,vereniging vrienden duits draadhaar,nederlandse vereniging van hongaarse staande honden vizsla email protected,Potential match
2025-10-11 00:00:00,Labrador Kring Nederland,MAP,BiddinghuizenBiddinghuizenAanvang: 07:30,vanaf 2-08-2025 19:00,Nederlandse Vereniging Langhaar [email protected],Veldwedstrijd,Veldwedstrijd,De Heen,NO,0.468,labrador kring nederland,nederlandse vereniging langhaar email protected,Potential match
2025-10-11 00:00:00,Labrador Kring Nederland,MAP,BiddinghuizenBiddinghuizenAanvang: 07:30,vanaf 2-08-2025 19:00,Vereniging Vrienden Duits Draadhaar [email protected],Veldwedstrijd,Veldwedstrijd,Ooltgensplaat,NO,0.431,labrador kring nederland,vereniging vrienden duits draadhaar email protected,Potential match
2025-10-11 00:00:00,Labrador Kring Nederland,MAP,BiddinghuizenBiddinghuizenAanvang: 07:30,vanaf 2-08-2025 19:00,Nederlandse Vereniging Langhaar [email protected],Veldwedstrijd,Veldwedstrijd,Tholen Aanvang: 09.00,NO,0.468,labrador kring nederland,nederlandse vereniging langhaar email protected,Potential match
2025-10-11 00:00:00,Labrador Kring Nederland,MAP,BiddinghuizenBiddinghuizenAanvang: 07:30,vanaf 2-08-2025 19:00,Nederlandse Teckel Club [email protected],Veldwedstrijd,Veldwedstrijd,Giesbeek Giesbeek Aanvang: 8:00,YES,0.590,labrador kring nederland,nederlandse teckel club email protected,Potential match
2025-10-11 00:00:00,Labrador Kring Nederland,MAP,BiddinghuizenBiddinghuizenAanvang: 07:30,vanaf 2-08-2025 19:00,Labrador Kring Nederland [email protected],MAP,Jachthondenproef,Biddinghuizen Biddinghuizen Aanvang: 07:30,YES,0.600,labrador kring nederland,labrador kring nederland email protected,Potential match
2025-10-11 00:00:00,Labrador Kring Nederland,MAP,BiddinghuizenBiddinghuizenAanvang: 07:30,vanaf 2-08-2025 19:00,"KNJV Provincie Noord-Holland Stichting Jachthonden Noord-Holland, afd. Haarlemmermeer [email protected]",MAP,Jachthondenproef,Nieuw Vennep Hoofdweg 1041 2152LJ Nieuw Vennep Aanvang: 08.15,NO,0.237,labrador kring nederland,knjv provincie noordholland stichting jachthonden noordholland afd haarlemmermeer email protected,Low similarity
2025-10-11 00:00:00,Labrador Kring Nederland,MAP,BiddinghuizenBiddinghuizenAanvang: 07:30,vanaf 2-08-2025 19:00,Stichting Jachthondentraining Fryslân [email protected],MAP,Jachthondenproef,Terbant Schoolweg Terbant Aanvang: 7:00,NO,0.415,labrador kring nederland,stichting jachthondentraining fryslân email protected,Potential match
2025-10-11 00:00:00,Labrador Kring Nederland,MAP,BiddinghuizenBiddinghuizenAanvang: 07:30,vanaf 2-08-2025 19:00,Nederlandse Vereniging van Hongaarse Staande Honden 'Vizsla' [email protected],SJP,Jachthondenproef,De Heerlijkheid van Wolphaartsdijk Muidenweg 10 4471NM Wolphaartsdijk Aanvang: 8:30,NO,0.297,labrador kring nederland,nederlandse vereniging van hongaarse staande honden vizsla email protected,Low similarity
2025-10-11 00:00:00,"KNJV Provincie Noord-HollandStichting Jachthonden Noord-Holland, afd. Haarlemmermeer",MAP,Nieuw VennepHoofdweg 10412152LJ Nieuw VennepAanvang: 08.15,vanaf 2-08-2025 19:00,Nederlandse Vereniging Langhaar [email protected],Veldwedstrijd,Veldwedstrijd,De Heen,YES,0.950,knjv provincie noordhollandstichting jachthonden noordholland afd haarlemmermeer,nederlandse vereniging langhaar email protected,Potential match
2025-10-11 00:00:00,"KNJV Provincie Noord-HollandStichting Jachthonden Noord-Holland, afd. Haarlemmermeer",MAP,Nieuw VennepHoofdweg 10412152LJ Nieuw VennepAanvang: 08.15,vanaf 2-08-2025 19:00,Vereniging Vrienden Duits Draadhaar [email protected],Veldwedstrijd,Veldwedstrijd,Ooltgensplaat,YES,0.950,knjv provincie noordhollandstichting jachthonden noordholland afd haarlemmermeer,vereniging vrienden duits draadhaar email protected,Potential match
2025-10-11 00:00:00,"KNJV Provincie Noord-HollandStichting Jachthonden Noord-Holland, afd. Haarlemmermeer",MAP,Nieuw VennepHoofdweg 10412152LJ Nieuw VennepAanvang: 08.15,vanaf 2-08-2025 19:00,Nederlandse Vereniging Langhaar [email protected],Veldwedstrijd,Veldwedstrijd,Tholen Aanvang: 09.00,YES,0.950,knjv provincie noordhollandstichting jachthonden noordholland afd haarlemmermeer,nederlandse vereniging langhaar email protected,Potential match
2025-10-11 00:00:00,"KNJV Provincie Noord-HollandStichting Jachthonden Noord-Holland, afd. Haarlemmermeer",MAP,Nieuw VennepHoofdweg 10412152LJ Nieuw VennepAanvang: 08.15,vanaf 2-08-2025 19:00,Nederlandse Teckel Club [email protected],Veldwedstrijd,Veldwedstrijd,Giesbeek Giesbeek Aanvang: 8:00,YES,0.850,knjv provincie noordhollandstichting jachthonden noordholland afd haarlemmermeer,nederlandse teckel club email protected,Potential match
2025-10-11 00:00:00,"KNJV Provincie Noord-HollandStichting Jachthonden Noord-Holland, afd. Haarlemmermeer",MAP,Nieuw VennepHoofdweg 10412152LJ Nieuw VennepAanvang: 08.15,vanaf 2-08-2025 19:00,Labrador Kring Nederland [email protected],MAP,Jachthondenproef,Biddinghuizen Biddinghuizen Aanvang: 07:30,YES,0.850,knjv provincie noordhollandstichting jachthonden noordholland afd haarlemmermeer,labrador kring nederland email protected,Potential match
2025-10-11 00:00:00,"KNJV Provincie Noord-HollandStichting Jachthonden Noord-Holland, afd. Haarlemmermeer",MAP,Nieuw VennepHoofdweg 10412152LJ Nieuw VennepAanvang: 08.15,vanaf 2-08-2025 19:00,"KNJV Provincie Noord-Holland Stichting Jachthonden Noord-Holland, afd. Haarlemmermeer [email protected]",MAP,Jachthondenproef,Nieuw Vennep Hoofdweg 1041 2152LJ Nieuw Vennep Aanvang: 08.15,YES,0.825,knjv provincie noordhollandstichting jachthonden noordholland afd haarlemmermeer,knjv provincie noordholland stichting jachthonden noordholland afd haarlemmermeer email protected,Potential match
2025-10-11 00:00:00,"KNJV Provincie Noord-HollandStichting Jachthonden Noord-Holland, afd. Haarlemmermeer",MAP,Nieuw VennepHoofdweg 10412152LJ Nieuw VennepAanvang: 08.15,vanaf 2-08-2025 19:00,Stichting Jachthondentraining Fryslân [email protected],MAP,Jachthondenproef,Terbant Schoolweg Terbant Aanvang: 7:00,YES,0.963,knjv provincie noordhollandstichting jachthonden noordholland afd haarlemmermeer,stichting jachthondentraining fryslân email protected,Potential match
2025-10-11 00:00:00,"KNJV Provincie Noord-HollandStichting Jachthonden Noord-Holland, afd. Haarlemmermeer",MAP,Nieuw VennepHoofdweg 10412152LJ Nieuw VennepAanvang: 08.15,vanaf 2-08-2025 19:00,Nederlandse Vereniging van Hongaarse Staande Honden 'Vizsla' [email protected],SJP,Jachthondenproef,De Heerlijkheid van Wolphaartsdijk Muidenweg 10 4471NM Wolphaartsdijk Aanvang: 8:30,YES,0.950,knjv provincie noordhollandstichting jachthonden noordholland afd haarlemmermeer,nederlandse vereniging van hongaarse staande honden vizsla email protected,Potential match
2025-10-11 00:00:00,Nederlandse Vereniging Langhaar,veldwedstrijd,TholenAanvang: 09.00,Inschrijven,Nederlandse Vereniging Langhaar [email protected],Veldwedstrijd,Veldwedstrijd,De Heen,YES,0.660,nederlandse vereniging langhaar,nederlandse vereniging langhaar email protected,Potential match
2025-10-11 00:00:00,Nederlandse Vereniging Langhaar,veldwedstrijd,TholenAanvang: 09.00,Inschrijven,Vereniging Vrienden Duits Draadhaar [email protected],Veldwedstrijd,Veldwedstrijd,Ooltgensplaat,YES,0.608,nederlandse vereniging langhaar,vereniging vrienden duits draadhaar email protected,Potential match
2025-10-11 00:00:00,Nederlandse Vereniging Langhaar,veldwedstrijd,TholenAanvang: 09.00,Inschrijven,Nederlandse Vereniging Langhaar [email protected],Veldwedstrijd,Veldwedstrijd,Tholen Aanvang: 09.00,YES,0.660,nederlandse vereniging langhaar,nederlandse vereniging langhaar email protected,Potential match
2025-10-11 00:00:00,Nederlandse Vereniging Langhaar,veldwedstrijd,TholenAanvang: 09.00,Inschrijven,Nederlandse Teckel Club [email protected],Veldwedstrijd,Veldwedstrijd,Giesbeek Giesbeek Aanvang: 8:00,YES,0.667,nederlandse vereniging langhaar,nederlandse teckel club email protected,Potential match
2025-10-11 00:00:00,Nederlandse Vereniging Langhaar,veldwedstrijd,TholenAanvang: 09.00,Inschrijven,Labrador Kring Nederland [email protected],MAP,Jachthondenproef,Biddinghuizen Biddinghuizen Aanvang: 07:30,YES,0.700,nederlandse vereniging langhaar,labrador kring nederland email protected,Potential match
2025-10-11 00:00:00,Nederlandse Vereniging Langhaar,veldwedstrijd,TholenAanvang: 09.00,Inschrijven,"KNJV Provincie Noord-Holland Stichting Jachthonden Noord-Holland, afd. Haarlemmermeer [email protected]",MAP,Jachthondenproef,Nieuw Vennep Hoofdweg 1041 2152LJ Nieuw Vennep Aanvang: 08.15,NO,0.320,nederlandse vereniging langhaar,knjv provincie noordholland stichting jachthonden noordholland afd haarlemmermeer email protected,Potential match
2025-10-11 00:00:00,Nederlandse Vereniging Langhaar,veldwedstrijd,TholenAanvang: 09.00,Inschrijven,Stichting Jachthondentraining Fryslân [email protected],MAP,Jachthondenproef,Terbant Schoolweg Terbant Aanvang: 7:00,YES,0.566,nederlandse vereniging langhaar,stichting jachthondentraining fryslân email protected,Potential match
2025-10-11 00:00:00,Nederlandse Vereniging Langhaar,veldwedstrijd,TholenAanvang: 09.00,Inschrijven,Nederlandse Vereniging van Hongaarse Staande Honden 'Vizsla' [email protected],SJP,Jachthondenproef,De Heerlijkheid van Wolphaartsdijk Muidenweg 10 4471NM Wolphaartsdijk Aanvang: 8:30,NO,0.419,nederlandse vereniging langhaar,nederlandse vereniging van hongaarse staande honden vizsla email protected,Potential match
2025-10-11 00:00:00,Stichting Jachthondentraining Fryslân,MAP,TerbantSchoolwegTerbantAanvang: 7:00,vanaf 2-08-2025 19:00,Nederlandse Vereniging Langhaar [email protected],Veldwedstrijd,Veldwedstrijd,De Heen,YES,0.702,stichting jachthondentraining fryslân,nederlandse vereniging langhaar email protected,Potential match
2025-10-11 00:00:00,Stichting Jachthondentraining Fryslân,MAP,TerbantSchoolwegTerbantAanvang: 7:00,vanaf 2-08-2025 19:00,Vereniging Vrienden Duits Draadhaar [email protected],Veldwedstrijd,Veldwedstrijd,Ooltgensplaat,YES,0.647,stichting jachthondentraining fryslân,vereniging vrienden duits draadhaar email protected,Potential match
